Date,AAPL,AMZN,GOOG,MSFT
2020-02-19,78.43291473388672,108.51100158691406,75.97465515136719,178.93190002441406
2020-02-20,77.6282958984375,107.65499877929688,75.54966735839844,176.19943237304688
2020-02-21,75.87117004394531,104.79850006103516,73.90544128417969,170.6292724609375
2020-02-24,72.26725769042969,100.4645004272461,70.74441528320312,163.2725372314453
2020-02-25,69.81939697265625,98.63700103759766,69.0952377319336,160.57823181152344
2020-02-26,70.92701721191406,98.97949981689453,69.33061981201172,162.5846405029297
2020-02-27,66.29065704345703,94.21499633789062,65.59381866455078,151.1290740966797
2020-02-28,66.25184631347656,94.1875,66.65081024169922,154.78836059570312
2020-03-02,72.41993713378906,97.69750213623047,69.12808227539062,165.08782958984375
2020-03-03,70.11994171142578,95.44950103759766,66.75333404541016,157.1769256591797
2020-03-04,73.37242126464844,98.79149627685547,68.99919128417969,162.9477081298828
2020-03-05,70.99246215820312,96.20149993896484,65.64109802246094,158.85845947265625
2020-03-06,70.0496597290039,95.05449676513672,64.61445617675781,154.3679656982422
2020-03-09,64.50928497314453,90.03050231933594,60.491485595703125,143.90603637695312
2020-03-10,69.15534210205078,94.59100341796875,63.71770095825195,153.7469482421875
2020-03-11,66.75354766845703,91.04299926757812,60.4840202331543,146.7819061279297
2020-03-12,60.161319732666016,83.83049774169922,55.48270797729492,132.86134338378906
2020-03-13,67.36914825439453,89.25,60.69900131225586,151.75009155273438
2020-03-16,58.702308654785156,84.4574966430664,53.960914611816406,129.38360595703125
2020-03-17,61.283451080322266,90.39199829101562,55.72605514526367,140.03662109375
2020-03-18,59.783241271972656,91.5,54.58147430419922,134.14161682128906
2020-03-19,59.32517623901367,94.04650115966797,55.50162124633789,136.34869384765625
2020-03-20,55.55888366699219,92.30449676513672,53.363250732421875,131.22760009765625
2020-03-23,54.37857437133789,95.1415023803711,52.581947326660156,129.9186248779297
2020-03-24,59.83414077758789,97.00499725341797,56.455596923828125,141.72769165039062
2020-03-25,59.50452423095703,94.29199981689453,54.8646354675293,140.37100219726562
2020-03-26,62.63581848144531,97.77449798583984,57.81366729736328,149.15139770507812
2020-03-27,60.042572021484375,95.00499725341797,55.27370071411133,143.02706909179688
2020-03-30,61.75605773925781,98.19750213623047,57.070682525634766,153.08770751953125
2020-03-31,61.630035400390625,97.48600006103516,57.866416931152344,150.68002319335938
2020-04-01,58.38724136352539,95.38500213623047,55.02039337158203,145.3296661376953
2020-04-02,59.36152267456055,95.94149780273438,55.777809143066406,148.33924865722656
2020-04-03,58.508419036865234,95.32949829101562,54.63522720336914,146.9729766845703
2020-04-06,63.61252975463867,99.87950134277344,59.06623840332031,157.90306091308594
2020-04-07,62.875770568847656,100.58000183105469,59.045833587646484,156.202392578125
2020-04-08,64.48505401611328,102.1500015258789,60.228729248046875,157.76925659179688
2020-04-09,64.95035552978516,102.13800048828125,60.28695297241211,157.77883911132812
2020-04-13,66.2251968383789,108.44349670410156,60.59101104736328,158.13229370117188
2020-04-14,69.56978607177734,114.16600036621094,63.162330627441406,165.95724487304688
2020-04-15,68.93479919433594,115.38400268554688,62.825931549072266,164.2183837890625
2020-04-16,69.48253631591797,120.40950012207031,62.875694274902344,169.1483917236328
2020-04-17,68.53974151611328,118.75,63.86003112792969,170.63885498046875
2020-04-20,67.11708068847656,119.68049621582031,63.031951904296875,167.2566680908203
2020-04-21,65.04247283935547,116.40599822998047,60.53030014038086,160.33934020996094
2020-04-22,66.91593170166016,118.17449951171875,62.862754821777344,165.78529357910156
2020-04-23,66.6565933227539,119.97250366210938,63.51466751098633,163.77891540527344
2020-04-24,68.58094787597656,120.51100158691406,63.66395568847656,166.76937866210938
2020-04-27,68.62942504882812,118.80000305175781,63.493263244628906,166.2916717529297
2020-04-28,67.51698303222656,115.7040023803711,61.3927116394043,162.24066162109375
2020-04-29,69.73458099365234,118.635498046875,66.75779724121094,169.52098083496094
2020-04-30,71.20572662353516,123.69999694824219,67.11511993408203,171.2216796875
2020-05-01,70.05936431884766,114.302001953125,65.71922302246094,166.7884979248047
2020-05-04,71.05062866210938,115.79949951171875,66.02725982666016,170.86814880371094
2020-05-05,72.11701202392578,115.88999938964844,67.23703002929688,172.70257568359375
2020-05-06,72.86105346679688,117.56300354003906,67.04743194580078,174.40322875976562
2020-05-07,73.61479187011719,118.38050079345703,68.30448150634766,175.4159698486328
2020-05-08,75.36692810058594,118.98049926757812,69.09125518798828,176.44784545898438
2020-05-11,76.5528793334961,120.44999694824219,69.83224487304688,178.41600036621094
2020-05-12,75.67800903320312,117.84750366210938,68.46273803710938,174.37454223632812
2020-05-13,74.7642593383789,118.39600372314453,67.1484603881836,171.73757934570312
2020-05-14,75.22355651855469,119.44249725341797,67.48685455322266,172.4827880859375
2020-05-15,74.77885437011719,120.48899841308594,68.33583068847656,174.99562072753906
2020-05-18,76.54073333740234,121.31300354003906,68.87079620361328,176.6676025390625
2020-05-19,76.09843444824219,122.46649932861328,68.35050964355469,175.44468688964844
2020-05-20,77.57841491699219,124.89700317382812,70.00442504882812,177.8782196044922
2020-05-21,77.00003051757812,122.33699798583984,69.8093490600586,175.74166870117188
2020-05-22,77.49578857421875,121.84400177001953,70.18855285644531,175.81826782226562
2020-05-26,76.97085571289062,121.09300231933594,70.5169906616211,173.9595947265625
2020-05-27,77.30622100830078,120.51950073242188,70.55780029296875,174.18955993652344
2020-05-28,77.34024047851562,120.05500030517578,70.5025634765625,173.7967071533203
2020-05-29,77.26490783691406,122.11849975585938,71.10919189453125,175.56918334960938
2020-06-01,78.21510314941406,123.552001953125,71.2535171508789,175.1667938232422
2020-06-02,78.57719421386719,123.62049865722656,71.62176513671875,177.1596221923828
2020-06-03,79.00979614257812,123.91999816894531,71.48043823242188,177.59075927734375
2020-06-04,78.32933807373047,123.02999877929688,70.27613830566406,175.2530059814453
2020-06-05,80.5602035522461,124.1500015258789,71.58045959472656,179.35362243652344
2020-06-08,81.0365219116211,126.2030029296875,71.9895248413086,180.46498107910156
2020-06-09,83.59551239013672,130.04299926757812,72.46478271484375,181.8446502685547
2020-06-10,85.74620819091797,132.37249755859375,72.9469985961914,188.58958435058594
2020-06-11,81.6294937133789,127.89800262451172,69.8611068725586,178.46258544921875
2020-06-12,82.33423614501953,127.2509994506836,70.3259048461914,179.8709716796875
2020-06-15,83.35249328613281,128.63400268554688,70.65782928466797,181.02072143554688
2020-06-16,85.56150817871094,130.7635040283203,71.79594421386719,185.45663452148438
2020-06-17,85.44243621826172,132.0489959716797,72.21395874023438,186.0985565185547
2020-06-18,85.4764633178711,132.69900512695312,71.45952606201172,188.09136962890625
2020-06-19,84.98799896240234,133.75050354003906,71.24853515625,186.9704132080078
2020-06-22,87.21160125732422,135.6909942626953,72.25079345703125,192.16323852539062
2020-06-23,89.07312774658203,138.2205047607422,72.87532043457031,193.4470672607422
2020-06-24,87.50077056884766,136.72000122070312,71.260986328125,189.5476837158203
2020-06-25,88.66241455078125,137.72900390625,71.72676086425781,191.94285583496094
2020-06-26,85.9382095336914,134.64349365234375,67.67446899414062,188.1009521484375
2020-06-29,87.91879272460938,134.0189971923828,69.41969299316406,190.12249755859375
2020-06-30,88.6526870727539,137.9409942626953,70.34729766845703,194.97996520996094
2020-07-01,88.48502349853516,143.93499755859375,71.56304931640625,196.12013244628906
2020-07-02,88.48502349853516,144.51499938964844,72.88975524902344,197.61474609375
2020-07-06,90.85201263427734,152.8520050048828,74.43245697021484,201.86863708496094
2020-07-07,90.57011413574219,150.00599670410156,73.90894317626953,199.5213165283203
2020-07-08,92.67948150634766,154.0554962158203,74.4473876953125,203.90936279296875
2020-07-09,93.07805633544922,159.13150024414062,75.19335174560547,205.33692932128906
2020-07-10,93.2408676147461,160.0,76.72359466552734,204.7141571044922
2020-07-13,92.81071472167969,155.1999969482422,75.21076965332031,198.3908233642578
2020-07-14,94.34658813476562,154.1999969482422,75.67059326171875,199.61715698242188
2020-07-15,94.99542999267578,150.44349670410156,75.32522583007812,199.3201446533203
2020-07-16,93.82654571533203,149.9949951171875,75.54219818115234,195.37281799316406
2020-07-17,93.63699340820312,148.09849548339844,75.4202651977539,194.3763885498047
2020-07-20,95.61029052734375,159.8419952392578,77.91696166992188,202.73089599609375
2020-07-21,94.29067993164062,156.9145050048828,77.55366516113281,200.00038146972656
2020-07-22,94.55558776855469,154.99549865722656,78.05479431152344,202.87457275390625
2020-07-23,90.25177764892578,149.32749938964844,75.4267349243164,194.0506591796875
2020-07-24,90.02818298339844,150.44549560546875,75.23713684082031,192.86268615722656
2020-07-27,92.16188049316406,152.760498046875,76.14932250976562,195.3057861328125
2020-07-28,90.64791107177734,150.01649475097656,74.66336059570312,193.5524444580078
2020-07-29,92.38545989990234,151.67649841308594,75.74224853515625,195.5069580078125
2020-07-30,93.5033187866211,152.593994140625,76.21153259277344,195.35365295410156
2020-07-31,103.29206848144531,158.23399353027344,73.79845428466797,196.4171142578125
2020-08-03,105.89476013183594,155.59449768066406,73.37496185302734,207.46385192871094
2020-08-04,106.60195922851562,156.94149780273438,72.90319061279297,204.35008239746094
2020-08-05,106.98833465576172,160.25149536132812,73.3331527709961,204.0147705078125
2020-08-06,110.72111511230469,161.25,74.65140533447266,207.28184509277344
2020-08-07,108.20378112792969,158.3730010986328,74.37224578857422,203.5740203857422
2020-08-10,109.77650451660156,157.4080047607422,74.45236206054688,199.5213165283203
2020-08-11,106.51176452636719,154.0334930419922,73.66708374023438,194.85545349121094
2020-08-12,110.05158233642578,158.11199951171875,74.97587585449219,200.4219207763672
2020-08-13,111.9992446899414,158.05099487304688,75.56459045410156,199.9524688720703
2020-08-14,111.89942169189453,157.4010009765625,75.03112030029297,200.14407348632812
2020-08-17,111.60726928710938,159.12049865722656,75.54120635986328,201.46624755859375
2020-08-18,112.53726196289062,165.62449645996094,77.56262969970703,202.6255340576172
2020-08-19,112.678466796875,163.0240020751953,77.01173400878906,201.39625549316406
2020-08-20,115.17876434326172,164.86849975585938,78.71467590332031,206.08299255371094
2020-08-21,121.11419677734375,164.23599243164062,78.64848327636719,204.5847625732422
2020-08-24,122.5627670288086,165.3730010986328,79.03565216064453,205.22824096679688
2020-08-25,121.55730438232422,167.32449340820312,80.03193664550781,207.8981475830078
2020-08-26,123.21035766601562,172.09249877929688,82.22952270507812,212.392822265625
2020-08-27,121.73745727539062,170.0,81.3312759399414,217.60777282714844
2020-08-28,121.5402603149414,170.08999633789062,81.8328857421875,219.8455352783203
2020-08-31,125.66194915771484,172.54800415039062,81.32381439208984,216.59938049316406
2020-09-01,130.66737365722656,174.95599365234375,82.64405822753906,218.2705078125
2020-09-02,127.96016693115234,176.57249450683594,86.00663757324219,222.47702026367188
2020-09-03,117.715576171875,168.39999389648438,81.70500946044922,208.69525146484375
2020-09-04,117.79346466064453,164.7310028076172,79.1769790649414,205.76605224609375
2020-09-08,109.86656951904297,157.49200439453125,76.25830841064453,194.63497924804688
2020-09-09,114.2487564086914,163.4304962158203,77.48101806640625,202.92323303222656
2020-09-10,110.51904296875,158.7554931640625,76.2398910522461,197.23764038085938
2020-09-11,109.06802368164062,155.81100463867188,75.67756652832031,195.9507293701172
2020-09-14,112.34007263183594,155.14849853515625,75.60588836669922,197.276123046875
2020-09-15,112.51536560058594,157.80650329589844,76.70866394042969,200.51266479492188
2020-09-16,109.19463348388672,153.90499877929688,75.6865005493164,196.9303436279297
2020-09-17,107.45148468017578,150.43649291992188,74.42398834228516,194.87509155273438
2020-09-18,104.04309844970703,147.74549865722656,72.65536499023438,192.45492553710938
2020-09-21,107.19828796386719,148.02349853515625,71.22067260742188,194.51974487304688
2020-09-22,108.88300323486328,156.44949340820312,72.92758178710938,199.20648193359375
2020-09-23,104.31578063964844,149.9929962158203,70.42692565917969,192.64695739746094
2020-09-24,105.38699340820312,150.989501953125,71.07783508300781,195.14404296875
2020-09-25,109.3406982421875,154.75650024414062,71.90740966796875,199.5906982421875
2020-09-28,111.95054626464844,158.70249938964844,72.88080596923828,201.1465301513672
2020-09-29,111.10331726074219,157.24400329589844,73.12017059326172,199.0528106689453
2020-09-30,112.77828979492188,157.43649291992188,73.13361358642578,202.00131225585938
2020-10-01,113.7326431274414,161.06300354003906,74.15327453613281,204.0469512939453
2020-10-02,110.06133270263672,156.25,72.57723999023438,198.02520751953125
2020-10-05,113.45023345947266,159.9600067138672,73.95074462890625,202.04931640625
2020-10-06,110.19767761230469,154.9980010986328,72.32941436767578,197.7562713623047
2020-10-07,112.06742095947266,159.7845001220703,72.67030334472656,201.52105712890625
2020-10-08,111.96029663085938,159.52749633789062,73.94625091552734,202.24134826660156
2020-10-09,113.90792846679688,164.33250427246094,75.40384674072266,207.2642364501953
2020-10-12,121.14342498779297,172.14649963378906,78.08763122558594,212.6328887939453
2020-10-13,117.9298095703125,172.18150329589844,78.21353912353516,214.0351104736328
2020-10-14,118.0174789428711,168.1855010986328,78.03438568115234,212.11428833007812
2020-10-15,117.5500259399414,166.9324951171875,77.58900451660156,210.9618377685547
2020-10-16,115.90425872802734,163.635498046875,78.27973175048828,210.9618377685547
2020-10-19,112.94384002685547,160.36050415039062,76.3687744140625,205.73724365234375
2020-10-20,114.43378448486328,160.85049438476562,77.42976379394531,206.15023803710938
2020-10-21,113.81055450439453,159.2469940185547,79.28994750976562,206.2942657470703
2020-10-22,112.7198715209961,158.82000732421875,80.3857650756836,206.38070678710938
2020-10-23,112.02845001220703,160.22000122070312,81.66321563720703,207.6676788330078
2020-10-26,112.03819274902344,160.3520050048828,79.14762115478516,201.7611541748047
2020-10-27,113.54762268066406,164.31649780273438,79.83486938476562,204.8056640625
2020-10-28,108.28897857666016,158.13900756835938,75.47351837158203,194.6541748046875
2020-10-29,112.30110931396484,160.55050659179688,77.99259185791016,196.61341857910156
2020-10-30,106.01025390625,151.8074951171875,80.66841888427734,194.45249938964844
2020-11-02,105.92257690429688,150.2239990234375,80.91822814941406,194.3180694580078
2020-11-03,107.54885864257812,152.42050170898438,82.12153625488281,198.2557373046875
2020-11-04,111.9407958984375,162.05799865722656,87.0442123413086,207.82131958007812
2020-11-05,115.91399383544922,166.10000610351562,87.75286102294922,214.4480438232422
2020-11-06,115.78231048583984,165.56849670410156,87.6722412109375,214.86105346679688
2020-11-09,113.47036743164062,157.18699645996094,87.73445129394531,209.74212646484375
2020-11-10,113.12895202636719,151.75100708007812,86.60926818847656,202.6543426513672
2020-11-11,116.5627212524414,156.8695068359375,87.22237396240234,207.9749755859375
2020-11-12,116.28958129882812,155.51400756835938,87.07954406738281,206.90895080566406
2020-11-13,116.33834075927734,156.4405059814453,88.43214416503906,207.93658447265625
2020-11-16,117.35286712646484,156.55299377441406,88.64911651611328,208.6280517578125
2020-11-17,116.46515655517578,156.7830047607422,88.09026336669922,205.9677276611328
2020-11-18,115.13846588134766,155.2729949951172,86.92727661132812,203.2522735595703
2020-11-19,115.73355102539062,155.8509979248047,87.78022766113281,204.5426025390625
2020-11-20,114.46537780761719,154.97000122070312,86.6988525390625,202.58790588378906
2020-11-23,111.06087493896484,154.91949462890625,86.33407592773438,202.3182830810547
2020-11-24,112.34855651855469,155.9029998779297,88.02705383300781,205.92921447753906
2020-11-25,113.1874771118164,159.2534942626953,88.15396118164062,205.9388427734375
2020-11-27,113.7337417602539,159.76699829101562,89.23683166503906,207.24839782714844
2020-11-30,116.13349914550781,158.40199279785156,87.62198638916016,206.1314239501953
2020-12-01,119.71356964111328,161.00399780273438,89.4811782836914,208.19207763671875
2020-12-02,120.06475830078125,160.17649841308594,90.96663665771484,207.38323974609375
2020-12-03,119.92819213867188,159.3365020751953,90.90792083740234,206.2951202392578
2020-12-04,119.25511932373047,158.12899780273438,90.96863555908203,206.41064453125
2020-12-07,120.71834564208984,157.89999389648438,90.54513549804688,206.34327697753906
2020-12-08,121.33291625976562,158.864501953125,90.49885559082031,207.99948120117188
2020-12-09,118.79660034179688,155.2100067138672,88.78597259521484,203.9456329345703
2020-12-10,120.22084045410156,155.07449340820312,88.3480453491211,202.7130584716797
2020-12-11,119.41120147705078,155.8209991455078,88.66851806640625,205.35150146484375
2020-12-14,118.79660034179688,157.84849548339844,87.58814239501953,206.256591796875
2020-12-15,124.74717712402344,158.25599670410156,87.9718246459961,206.18919372558594
2020-12-16,124.67888641357422,162.04800415039062,87.73445129394531,211.14822387695312
2020-12-17,125.5470962524414,161.8040008544922,86.9830093383789,211.2830352783203
2020-12-18,123.55706787109375,160.08250427246094,86.14248657226562,210.4838104248047
2020-12-21,125.08859252929688,160.3090057373047,86.55851745605469,214.33547973632812
2020-12-22,128.64918518066406,160.3260040283203,85.76876068115234,215.6354217529297
2020-12-23,127.75172424316406,159.2635040283203,86.21066284179688,212.82369995117188
2020-12-24,128.73696899414062,158.63450622558594,86.53264617919922,214.4895477294922
2020-12-28,133.34136962890625,164.197998046875,88.3858642578125,216.61761474609375
2020-12-29,131.56588745117188,166.10000610351562,87.5214614868164,215.83761596679688
2020-12-30,130.44410705566406,164.29249572753906,86.56598663330078,213.459228515625
2020-12-31,129.43931579589844,162.84649658203125,87.18107604980469,214.17176818847656
2021-01-04,126.23970031738281,159.3314971923828,86.00464630126953,209.61715698242188
2021-01-05,127.80045318603516,160.92550659179688,86.63565063476562,209.81936645507812
2021-01-06,123.49852752685547,156.91900634765625,86.35547637939453,204.37890625
2021-01-07,127.7126693725586,158.10800170898438,88.94123077392578,210.19493103027344
2021-01-08,128.8150177001953,159.13499450683594,89.93452453613281,211.4756317138672
2021-01-11,125.82022094726562,155.7104949951172,87.91956329345703,209.4246063232422
2021-01-12,125.6446533203125,156.04150390625,86.91582489013672,206.95953369140625
2021-01-13,127.68342590332031,158.29449462890625,87.30648040771484,208.31723022460938
2021-01-14,125.75193786621094,156.37350463867188,86.59883117675781,205.120361328125
2021-01-15,124.0252914428711,155.21249389648438,86.40027618408203,204.76409912109375
2021-01-19,124.69839477539062,156.03799438476562,89.12088012695312,208.4135284423828
2021-01-20,128.79551696777344,163.16900634765625,93.9002456665039,216.02056884765625
2021-01-21,133.5169219970703,165.34950256347656,94.1167221069336,216.62721252441406
2021-01-22,135.66302490234375,164.6114959716797,94.60440826416016,217.57081604003906
2021-01-25,139.418701171875,164.6999969482422,94.52230072021484,221.0181121826172
2021-01-26,139.65284729003906,166.30650329589844,95.41010284423828,223.71424865722656
2021-01-27,138.57977294921875,161.62899780273438,91.10797119140625,224.26312255859375
2021-01-28,133.73153686523438,161.88099670410156,92.71634674072266,230.06951904296875
2021-01-29,128.7272186279297,160.30999755859375,91.35430908203125,223.35801696777344
2021-02-01,130.85382080078125,167.1439971923828,94.61933135986328,230.7628173828125
2021-02-02,131.68295288085938,169.0,95.92118072509766,230.62802124023438
2021-02-03,130.65872192382812,165.62649536132812,103.01557922363281,233.9886016845703
2021-02-04,134.02418518066406,166.5500030517578,102.63239288330078,233.03526306152344
2021-02-05,133.6089630126953,167.6074981689453,104.4054946899414,233.21827697753906
2021-02-08,133.7555389404297,166.14700317382812,104.15219116210938,233.47824096679688
2021-02-09,132.87625122070312,165.25,103.68440246582031,234.7300567626953
2021-02-10,132.2705535888672,164.32899475097656,104.27510070800781,233.81527709960938
2021-02-11,132.01657104492188,163.10650634765625,104.30049133300781,235.42333984375
2021-02-12,132.25096130371094,163.885498046875,104.70954132080078,235.90478515625
2021-02-16,130.12124633789062,163.44749450683594,105.59485626220703,234.66262817382812
2021-02-17,127.82537078857422,165.4320068359375,105.9138412475586,235.6856231689453
2021-02-18,126.72142791748047,166.4114990234375,105.36096954345703,235.28994750976562
2021-02-19,126.87773895263672,162.4949951171875,104.5617446899414,232.5683135986328
2021-02-22,123.09689331054688,159.03700256347656,102.75729370117188,226.33351135253906
2021-02-23,122.96011352539062,159.72500610351562,103.05489349365234,225.13674926757812
2021-02-24,122.46187591552734,157.97650146484375,104.26465606689453,226.3721160888672
2021-02-25,118.20233154296875,152.85800170898438,101.08919525146484,221.00599670410156
2021-02-26,118.46611785888672,154.64649963378906,101.36289978027344,224.2777862548828
2021-03-01,124.84565734863281,157.3070068359375,103.58487701416016,228.67880249023438
2021-03-02,122.2371826171875,154.72650146484375,103.30271911621094,225.71585083007812
2021-03-03,119.24769592285156,150.25,100.8577880859375,219.6258544921875
2021-03-04,117.36215209960938,148.8784942626953,101.97151947021484,218.8247833251953
2021-03-05,118.62242126464844,150.0229949951172,104.93000030517578,223.52500915527344
2021-03-08,113.67901611328125,147.59750366210938,100.73139190673828,219.46177673339844
2021-03-09,118.30001068115234,153.1425018310547,102.15116882324219,225.62896728515625
2021-03-10,117.21560668945312,152.8820037841797,102.26712799072266,224.31637573242188
2021-03-11,119.14998626708984,155.67950439453125,105.24004364013672,228.86216735839844
2021-03-12,118.24139404296875,154.47450256347656,102.6099853515625,227.53030395507812
2021-03-15,121.13320922851562,154.08399963378906,102.83740997314453,226.62306213378906
2021-03-16,122.67680358886719,154.59300231933594,104.13277435302734,229.42196655273438
2021-03-17,121.88545989990234,156.7864990234375,104.06111907958984,228.7752685546875
2021-03-18,117.75292205810547,151.39950561523438,101.33104705810547,222.67567443847656
2021-03-19,117.22537231445312,153.7480010986328,101.67841339111328,222.3185577392578
2021-03-22,120.54703521728516,155.5435028076172,101.44898986816406,227.7619171142578
2021-03-23,119.71663665771484,156.875,102.16410827636719,229.29649353027344
2021-03-24,117.32307434082031,154.35350036621094,101.7709732055664,227.2504119873047
2021-03-25,117.8115463256836,152.31300354003906,101.73613739013672,224.23916625976562
2021-03-26,118.41726684570312,152.60150146484375,101.29769897460938,228.23480224609375
2021-03-29,118.5931167602539,153.7864990234375,102.31290435791016,227.03805541992188
2021-03-30,117.13744354248047,152.76449584960938,102.29249572753906,223.76626586914062
2021-03-31,119.33562469482422,154.70399475097656,102.94390869140625,227.54957580566406
2021-04-01,120.16600799560547,158.0500030517578,106.38361358642578,233.9001922607422
2021-04-05,122.99920654296875,161.3365020751953,110.75291442871094,240.38587951660156
2021-04-06,123.30205535888672,161.1909942626953,110.7131118774414,239.21803283691406
2021-04-07,124.953125,163.96949768066406,111.95374298095703,241.1868896484375
2021-04-08,127.35645294189453,164.96499633789062,112.73802185058594,244.4201202392578
2021-04-09,129.93560791015625,168.61000061035156,113.75520324707031,246.92950439453125
2021-04-12,128.21615600585938,168.96949768066406,112.20803833007812,246.98739624023438
2021-04-13,131.33265686035156,170.0,112.82909393310547,249.47744750976562
2021-04-14,128.98797607421875,166.64999389648438,112.21051025390625,246.67857360839844
2021-04-15,131.40101623535156,168.95449829101562,114.29166412353516,250.45220947265625
2021-04-16,131.06886291503906,169.9720001220703,114.34640502929688,251.6489715576172
2021-04-19,131.7332305908203,168.60049438476562,114.57730865478516,249.71871948242188
2021-04-20,130.04306030273438,166.7344970703125,114.140869140625,249.2554473876953
2021-04-21,130.42413330078125,168.1009979248047,114.12395477294922,251.49452209472656
2021-04-22,128.90003967285156,165.45199584960938,112.8614501953125,248.2034912109375
2021-04-23,131.22520446777344,167.04400634765625,115.21926879882812,252.04470825195312
2021-04-26,131.61598205566406,170.4499969482422,115.78856658935547,252.43077087402344
2021-04-27,131.29359436035156,170.8715057373047,114.81219482421875,252.83609008789062
2021-04-28,130.5022430419922,172.9250030517578,118.4345474243164,245.6844482421875
2021-04-29,130.40455627441406,173.5655059814453,120.92176055908203,243.70590209960938
2021-04-30,128.4311065673828,173.37100219726562,119.93791198730469,243.38742065429688
2021-05-03,129.48617553710938,169.32449340820312,119.1939468383789,243.0785675048828
2021-05-04,124.9042739868164,165.593505859375,117.1575927734375,239.1505126953125
2021-05-05,125.14852142333984,163.52699279785156,117.281494140625,237.8765411376953
2021-05-06,126.75074768066406,165.31849670410156,118.5062026977539,241.02284240722656
2021-05-07,127.42595672607422,164.58050537109375,119.3691177368164,243.6576690673828
2021-05-10,124.13780975341797,159.52450561523438,116.53105163574219,238.561767578125
2021-05-11,123.2179183959961,161.19549560546875,114.89381408691406,237.6448974609375
2021-05-12,120.14503479003906,157.5970001220703,111.42623901367188,230.66700744628906
2021-05-13,122.29801177978516,158.07350158691406,112.56534576416016,234.55648803710938
2021-05-14,124.7249755859375,161.14500427246094,115.26206970214844,239.49794006347656
2021-05-17,123.57022857666016,163.51950073242188,115.52333068847656,236.63148498535156
2021-05-18,122.1805648803711,161.61399841308594,114.62857055664062,234.60470581054688
2021-05-19,122.02399444580078,161.58999633789062,114.89132690429688,235.18515014648438
2021-05-20,124.5879898071289,162.38400268554688,117.24915313720703,238.43545532226562
2021-05-21,122.74817657470703,160.1540069580078,116.70223999023438,237.16819763183594
2021-05-24,124.38245391845703,162.24949645996094,119.7662353515625,242.59515380859375
2021-05-25,124.18673706054688,162.95249938964844,119.88566589355469,243.50448608398438
2021-05-26,124.13780975341797,163.25799560546875,121.10289764404297,243.28196716308594
2021-05-27,122.60138702392578,161.5054931640625,119.55921173095703,241.17312622070312
2021-05-28,121.94570922851562,161.15350341796875,120.00959014892578,241.531005859375
2021-06-01,121.62277221679688,160.9324951171875,120.91777801513672,239.32545471191406
2021-06-02,122.3860855102539,161.69949340820312,120.49329376220703,239.2287139892578
2021-06-03,120.89859771728516,159.35049438476562,119.6637191772461,237.69061279296875
2021-06-04,123.19832611083984,160.31100463867188,122.01010131835938,242.6047821044922
2021-06-07,123.2081298828125,159.90049743652344,122.72322082519531,245.5262451171875
